ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-08-22 08:00:00,28.27443211393033,0.0,44.20992406327528,28.273775393606044,28.27485056802312,-15.004678386869637,-15.004678386869637,-15.004678386869637,-17.028864767271767,-17.028864767271767,-17.028864767271767,2.024186380402127,2.024186380402127,2.024186380402127,0.0,0.0,0.0,13.269753727060694
2018-08-22 09:00:00,28.27759115703079,0.0,41.091093075748105,28.276882016698128,28.278058057086604,-15.486117967689252,-15.486117967689252,-15.486117967689252,-17.5353056661771,-17.5353056661771,-17.5353056661771,2.049187698487844,2.049187698487844,2.049187698487844,0.0,0.0,0.0,12.79147318934154
2018-08-22 10:00:00,28.28075020013126,0.0,35.40233581169416,28.279958892959367,28.281262628673424,-21.38640565928996,-21.38640565928996,-21.38640565928996,-23.462713287113978,-23.462713287113978,-23.462713287113978,2.076307627824018,2.076307627824018,2.076307627824018,0.0,0.0,0.0,6.894344540841299
2018-08-22 11:00:00,28.283909243231715,0.0,33.64824935453028,28.283070081730767,28.284468198367332,-25.829316691202916,-25.829316691202916,-25.829316691202916,-27.933566999528857,-27.933566999528857,-27.933566999528857,2.1042503083259443,2.1042503083259443,2.1042503083259443,0.0,0.0,0.0,2.4545925520287994
2018-08-22 12:00:00,28.287068286332175,0.0,39.32176043980159,28.28619320724166,28.28766796808052,-18.714636358154525,-18.714636358154525,-18.714636358154525,-20.84639913559788,-20.84639913559788,-20.84639913559788,2.131762777443353,2.131762777443353,2.131762777443353,0.0,0.0,0.0,9.57243192817765
2018-08-22 13:00:00,28.290227329432643,0.40161661546723154,62.96340332063033,28.289316332752563,28.290865527450627,3.4057008115612177,3.4057008115612177,3.4057008115612177,1.2480435670377275,1.2480435670377275,1.2480435670377275,2.1576572445234903,2.1576572445234903,2.1576572445234903,0.0,0.0,0.0,31.69592814099386
2018-08-22 14:00:00,28.2933863725331,31.4396546887903,89.83962186376218,28.292407172235222,28.294057298654575,32.011026195236575,32.011026195236575,32.011026195236575,29.83019427122651,29.83019427122651,29.83019427122651,2.1808319240100693,2.1808319240100693,2.1808319240100693,0.0,0.0,0.0,60.304412567769674
2018-08-22 15:00:00,28.29654541563356,47.05321456144602,110.52248897573496,28.29552074930023,28.297251668997607,51.52967382186858,51.52967382186858,51.52967382186858,49.32938369070135,49.32938369070135,49.32938369070135,2.200290131167222,2.200290131167222,2.200290131167222,0.0,0.0,0.0,79.82621923750213
2018-08-22 16:00:00,28.299704458734027,48.07712555274371,107.25582880354894,28.298619907461966,28.30047864318988,50.93924817657256,50.93924817657256,50.93924817657256,48.72409080712801,48.72409080712801,48.72409080712801,2.2151573694445608,2.2151573694445608,2.2151573694445608,0.0,0.0,0.0,79.23895263530659
2018-08-22 17:00:00,28.302863501834484,29.669974577821097,88.81279312716298,28.301743185974196,28.303690928349877,32.19334084190806,32.19334084190806,32.19334084190806,29.9686446735627,29.9686446735627,29.9686446735627,2.224696168345362,2.224696168345362,2.224696168345362,0.0,0.0,0.0,60.49620434374255
2018-08-22 18:00:00,28.306022544934944,6.844747550038826,66.60051460842595,28.304871918931326,28.30691381314728,8.277506267133878,8.277506267133878,8.277506267133878,6.04918780384139,6.04918780384139,6.04918780384139,2.228318463292489,2.228318463292489,2.228318463292489,0.0,0.0,0.0,36.58352881206882
2018-08-22 19:00:00,28.30918158803541,0.0,50.880449826105206,28.308000651888467,28.31010444364271,-7.112507433942554,-7.112507433942554,-7.112507433942554,-9.33810277828124,-9.33810277828124,-9.33810277828124,2.2255953443386876,2.2255953443386876,2.2255953443386876,0.0,0.0,0.0,21.196674154092857
2018-08-22 20:00:00,28.312340631135864,0.0,48.45855871612621,28.311129384845593,28.313328930928936,-9.141866689995648,-9.141866689995648,-9.141866689995648,-11.358130728424722,-11.358130728424722,-11.358130728424722,2.216264038429073,2.216264038429073,2.216264038429073,0.0,0.0,0.0,19.170473941140216
2018-08-22 21:00:00,28.315499674236328,0.0,57.294966417171935,28.314204818334158,28.316586843065483,-2.9330418857471017,-2.9330418857471017,-2.9330418857471017,-5.133273914947116,-5.133273914947116,-5.133273914947116,2.200232029200015,2.200232029200015,2.200232029200015,0.0,0.0,0.0,25.382457788489226
2018-08-22 22:00:00,28.31865871733679,2.327402365185657,61.14478023973664,28.31725337063382,28.31977060291721,3.3328281470450465,3.3328281470450465,3.3328281470450465,1.1552498878399013,1.1552498878399013,1.1552498878399013,2.177578259205144,2.177578259205144,2.177578259205144,0.0,0.0,0.0,31.651486864381834
2018-08-22 23:00:00,28.32181776043725,5.161302048965612,62.84540019843922,28.32032964879174,28.32296719142653,5.86733675815941,5.86733675815941,5.86733675815941,3.7187853573710417,3.7187853573710417,3.7187853573710417,2.148551400788368,2.148551400788368,2.148551400788368,0.0,0.0,0.0,34.18915451859666
2018-08-23 00:00:00,28.324976803537712,5.838816327762475,65.7408218049244,28.323418264878022,28.326148995536688,6.511821757088056,6.511821757088056,6.511821757088056,4.398256533618396,4.398256533618396,4.398256533618396,2.1135652234696582,2.1135652234696582,2.1135652234696582,0.0,0.0,0.0,34.836798560625766
2018-08-23 01:00:00,28.328135846638173,7.320195727732838,67.23328576943234,28.32646842649771,28.32934371757485,7.98223785037276,7.98223785037276,7.98223785037276,5.909046723515348,5.909046723515348,5.909046723515348,2.0731911268574126,2.0731911268574126,2.0731911268574126,0.0,0.0,0.0,36.31037369701093
2018-08-23 02:00:00,28.331294889738633,9.523251639052155,67.4083415806897,28.329575955852693,28.33255001805848,9.288241523635428,9.288241523635428,9.288241523635428,7.26009357505175,7.26009357505175,7.26009357505175,2.028147948583678,2.028147948583678,2.028147948583678,0.0,0.0,0.0,37.619536413374064
2018-08-23 03:00:00,28.334453932839097,2.3920132367885145,63.51478990518281,28.332683565217543,28.335762863763016,6.549452134217649,6.549452134217649,6.549452134217649,4.57016293906622,4.57016293906622,4.57016293906622,1.9792891951514293,1.9792891951514293,1.9792891951514293,0.0,0.0,0.0,34.88390606705674
2018-08-23 04:00:00,28.337612975939557,0.0,57.128313718327874,28.335803442184755,28.3389709701666,-1.9613648292340242,-1.9613648292340242,-1.9613648292340242,-3.8889527102688564,-3.8889527102688564,-3.8889527102688564,1.9275878810348337,1.9275878810348337,1.9275878810348337,0.0,0.0,0.0,26.37624814670553
2018-08-23 05:00:00,28.340772019040017,0.0,44.538019510649335,28.338923319151974,28.342178316789923,-12.583036186631215,-12.583036186631215,-12.583036186631215,-14.457155381746292,-14.457155381746292,-14.457155381746292,1.8741191951150766,1.8741191951150766,1.8741191951150766,0.0,0.0,0.0,15.757735832408802
